,result
115487,1
115488,1
115489,1
115496,0
115501,1
115518,1
115521,1
115522,1
115523,1
115540,0
115541,1
115542,0
115546,1
115548,1
115556,1
115562,1
115568,1
115570,1
115571,1
115588,1
115589,1
115590,1
115598,1
115604,0
115610,1
115612,1
115627,1
115634,1
115638,1
115691,1
115696,1
115705,0
115708,1
115713,1
115723,1
115744,0
115764,1
115769,1
115771,0
115772,1
115781,0
115798,1
115802,1
115818,1
115821,1
115824,1
115828,1
115840,1
115849,0
115851,0
115865,1
115868,1
115876,1
115896,1
115897,0
115899,0
115908,1
115915,0
115916,1
115917,1
115936,1
115952,0
115956,0
115964,1
115973,1
115981,0
115988,0
115989,0
115990,0
115995,1
116002,1
116006,0
116009,1
116034,1
116035,1
116036,1
116059,0
116064,1
116072,1
116089,1
116090,1
116104,0
116109,1
116111,0
116117,0
116139,1
116148,0
116151,0
116168,0
116169,1
116173,1
116179,0
116180,0
116181,1
116187,1
116193,1
116199,0
116214,0
116217,0
116225,1
116226,1
116229,0
116230,1
116241,1
116245,1
116249,1
116251,0
116253,1
116255,0
116259,1
116284,1
116285,1
116287,1
116296,1
116303,0
116307,1
116315,1
116320,1
116325,1
116333,1
116345,1
116346,1
116351,1
116354,0
116360,1
116364,1
116376,0
116380,1
116381,0
116382,1
116384,0
116386,0
116401,0
116403,1
116411,0
116415,0
116417,1
116420,1
116432,0
116442,1
116462,0
116468,0
116475,1
116478,0
116484,1
116487,1
116488,1
116505,1
116506,1
116510,0
116519,1
116526,0
116536,0
116541,1
116542,1
116546,1
116548,1
116553,1
116554,1
116557,1
116559,1
116561,0
116562,1
116566,1
116569,0
116570,0
116575,1
116587,1
116590,1
116591,1
116594,1
116632,1
116635,1
116636,1
116645,0
116646,0
116649,1
116651,1
116653,1
116654,1
116663,1
116664,1
116666,1
116668,1
116686,1
116700,0
116701,1
116703,1
116704,1
116709,1
116710,1
116716,0
116717,0
116719,1
116741,1
116742,1
116743,1
116745,1
116748,1
116750,1
116756,1
116758,1
116759,1
116761,1
116762,1
116763,1
116765,1
116770,1
116771,1
116775,1
116776,1
116781,1
116789,1
116795,1
116797,1
116802,1
116803,1
116806,0
116807,1
116812,0
116822,0
116823,0
116824,1
116825,1
116826,1
116827,1
116833,0
116834,0
116841,0
116859,0
116860,0
116869,1
116880,1
116881,0
116883,1
116884,1
116887,1
116896,0
116903,1
116909,1
116910,1
116911,1
116913,1
116916,0
116917,0
116921,1
116925,1
116934,1
116935,1
116936,1
116937,1
116938,1
116939,1
116945,1
116949,0
116958,1
116969,1
116972,1
116973,1
116979,1
116980,1
116981,0
116985,1
116991,0
116994,1
116996,1
117003,1
117011,0
117021,1
117024,0
117027,1
117029,0
117033,1
117037,1
117041,1
117045,1
117050,1
117051,1
117054,0
117063,1
117064,1
117067,0
117068,0
117073,1
117078,1
117080,1
117090,0
117092,0
117093,0
117096,1
117097,0
117103,1
117124,1
117129,1
117130,1
117132,1
117133,1
117135,0
117137,1
117143,1
117169,1
117173,1
117180,1
117186,1
117194,0
117195,0
117204,0
117205,0
117208,1
117214,1
117223,1
117224,0
117225,0
117228,1
117229,1
117230,1
117237,1
117240,0
117241,0
117243,1
117250,1
117251,1
117255,0
117256,0
117258,1
117265,1
117266,1
117267,1
117275,1
117276,1
117282,0
117283,0
117286,1
117290,0
117295,0
117296,0
117308,1
117309,1
117310,1
117327,0
117328,0
117331,1
117343,1
117346,1
117353,1
117358,1
117359,1
117365,1
117379,1
117385,1
117386,1
117390,1
117391,1
117403,1
117411,1
117426,1
117427,1
117444,0
117445,0
117447,1
117455,1
117470,1
117471,1
117472,1
117473,1
117478,1
117479,0
117480,1
117494,0
117495,1
117496,1
117519,1
117528,1
117529,1
117531,0
117535,0
117537,1
117541,1
117547,1
117561,1
117567,0
117568,0
117572,1
117579,1
117587,1
117591,1
117601,1
117602,1
117604,1
117611,1
117614,1
117625,1
117626,1
117636,0
117644,1
117646,1
117647,0
117648,0
117649,1
117673,1
117676,0
117677,0
117678,1
117679,1
117680,1
117681,1
117684,0
117688,1
117714,1
117719,1
117721,0
117722,1
117728,1
117732,1
117744,1
117745,1
117747,1
117752,0
117754,1
117757,1
117765,0
117768,1
117787,1
117788,1
117790,0
117799,0
117800,0
117802,1
117804,0
117810,1
117814,1
117817,1
117818,1
117820,1
117835,1
117839,0
117842,0
117845,1
117853,1
117858,1
117861,0
117868,1
117870,1
117872,0
117881,1
117882,1
117883,1
117904,1
117905,0
117906,1
117907,1
117910,1
117911,1
117912,1
117915,1
117918,1
117919,1
117933,0
117934,0
117938,1
117939,1
117941,0
117948,1
117950,1
117953,1
117974,1
117979,0
117984,1
117985,0
117986,0
117987,1
117990,1
118012,1
118018,0
118019,0
118022,1
118028,1
118038,1
118049,1
118053,1
118054,1
118056,0
118057,1
118058,1
118059,0
118069,1
118071,1
118081,1
118082,1
118091,1
118095,1
118096,1
118100,0
118102,1
118109,1
118113,1
118115,1
118116,1
118120,1
118121,1
118134,1
118149,0
118153,1
118160,1
118166,1
118167,1
118171,1
118172,1
118186,1
118195,1
118205,0
118213,1
118214,0
118220,1
118221,1
118222,1
118230,1
118231,1
118245,1
118261,1
118270,1
118283,1
118287,1
118288,1
118292,1
118301,1
118309,1
118310,1
118324,1
118325,1
118340,1
118349,1
118353,1
118355,1
118356,1
118357,1
118360,1
118363,1
118365,0
118368,0
118370,1
118371,1
118380,1
118381,1
118382,1
118385,1
118386,1
118387,1
118388,1
118392,0
118394,1
118403,1
118419,0
118420,0
118426,0
118427,0
118434,1
118435,1
118436,1
118458,1
118464,1
118465,1
118476,1
118487,1
118491,0
118504,1
118505,0
118506,0
118510,1
118519,1
118524,1
118528,1
118532,1
118533,0
118535,1
118541,0
118543,1
118544,1
118545,0
118560,0
118571,1
118572,1
118573,1
118574,0
118578,1
118584,1
118585,1
118588,1
118589,1
118592,1
118594,0
118598,0
118599,1
118604,1
118615,1
118616,1
118625,1
118626,1
118628,1
118633,0
118634,0
118637,1
118642,1
118644,1
118656,0
118677,1
118684,0
118685,1
118689,1
118691,1
118692,1
118694,1
118701,0
118712,1
118714,0
118715,1
118726,1
118727,1
118736,0
118741,0
118742,0
118743,1
118751,1
118754,0
118755,0
118756,0
118760,1
118764,0
118772,0
118773,1
118774,1
118776,1
118778,0
118782,1
118783,1
118787,1
118794,1
118795,1
118800,0
118807,1
118810,1
118817,0
118819,1
118823,1
118825,1
118829,0
118830,0
118832,1
118834,1
118838,1
118845,0
118846,1
118853,0
118867,1
118868,1
118871,0
118876,1
118879,1
118881,1
118884,0
118885,0
118886,1
118889,1
118890,1
118894,0
118895,0
118898,0
118899,1
118900,1
118906,1
118912,1
118913,1
118914,1
118918,1
118922,1
118931,1
118937,1
118947,1
118953,0
118956,0
118958,1
118959,0
118960,0
118962,1
118964,1
118968,1
118974,0
118975,0
118980,1
118981,1
118984,0
119010,1
119012,1
119016,0
119019,0
119020,1
119022,0
119023,1
119035,1
119047,1
119049,1
119050,0
119051,1
119052,1
119069,1
119070,1
119071,1
119074,1
119080,1
119081,1
119085,1
119100,0
119103,1
119104,1
119110,1
119114,0
119115,1
119125,1
119126,1
119127,1
119132,1
119133,1
119140,1
119142,1
119144,1
119151,1
119162,1
119166,1
119167,1
119170,1
119172,1
119173,1
119179,1
119181,1
119184,1
119189,0
119193,0
119195,1
119196,1
119203,0
119212,1
119218,1
119219,1
119224,1
119253,1
119258,1
119259,0
119275,1
119276,1
119282,0
119302,1
119308,0
119312,0
119315,0
119325,1
119326,0
119331,0
119334,1
119348,0
119351,1
119353,1
119361,1
119366,1
119367,1
119369,1
119370,1
119372,1
119374,1
119379,1
119380,1
119383,0
119384,0
119393,0
119397,1
119398,1
119399,1
119403,1
119409,1
119420,1
119424,1
119425,1
119433,1
119438,1
119439,1
119446,0
119462,1
119471,1
119474,0
119484,1
119486,1
119489,1
119502,0
119505,1
119506,1
119507,1
119508,1
119509,1
119510,0
119516,1
119517,1
119519,1
119524,1
119526,1
119540,1
119547,1
119548,1
119549,1
119550,0
119551,0
119553,0
119557,0
119558,0
119563,0
119564,0
119569,1
119572,0
119573,0
119574,1
119576,1
119590,1
119593,1
119599,0
119601,1
119610,0
119611,0
119612,1
119617,1
119622,0
119623,1
119631,1
119635,0
119636,0
119637,1
119653,0
119660,1
119661,1
119664,0
119666,1
119667,1
119672,1
119676,1
119677,0
119681,1
119682,1
119683,1
119687,1
119688,1
119689,0
119694,1
119695,1
119699,1
119719,1
119724,1
119730,1
119735,1
119739,1
119741,1
119742,1
119757,0
119762,1
119768,1
119770,0
119774,0
119777,1
119778,1
119786,1
119791,0
119796,1
119798,1
119800,1
119801,1
119809,1
119810,1
119816,0
119817,0
119819,1
119820,1
119826,1
119828,1
119829,0
119831,1
119832,1
119835,1
119837,1
119838,1
119841,1
119849,1
119859,1
119868,1
119874,1
119896,0
119897,0
119898,0
119900,0
119903,0
119911,0
119916,1
119921,1
119927,1
119929,1
119930,0
119936,1
119937,1
119940,1
119942,1
119943,0
119944,0
119956,1
119960,1
119970,1
119975,1
119983,1
119986,1
119989,1
119990,0
119995,0
119996,1
119997,1
120003,1
120007,0
120013,1
120024,1
120025,1
120026,0
120038,1
120047,1
120051,1
120052,1
120056,0
120057,1
120060,1
120069,0
120075,0
120076,0
120077,0
120078,0
120079,1
120080,0
120083,1
120088,1
120096,1
120098,0
120101,1
120104,1
120110,0
120121,0
120126,0
120128,0
120132,1
120141,1
120143,0
120148,0
120150,1
120152,0
120153,0
120155,0
120158,0
120166,0
120171,1
120172,1
120179,1
120183,1
120186,1
120203,1
120204,1
120212,1
120216,1
120221,0
120224,1
120233,0
120234,1
120237,0
120244,0
120251,1
120256,0
120258,1
120274,1
120276,0
120278,1
120279,1
120280,0
120281,0
120282,1
120284,1
120285,1
120295,0
120303,0
120313,1
120317,1
120321,1
120322,1
120326,1
120332,1
120333,1
120334,1
120337,0
120364,0
120366,1
120368,1
120374,1
120379,1
120381,1
120391,0
120392,1
120395,1
120400,1
120401,0
120406,0
120412,1
120416,1
120418,0
120424,0
120425,0
120429,0
120431,1
120435,1
120436,1
120443,1
120444,1
120446,0
120449,1
120450,0
120451,1
120457,1
120465,0
120471,1
120472,1
120504,0
120510,1
120514,0
120515,0
120516,0
120525,1
120533,1
120542,0
120543,0
120544,1
120548,1
120549,1
120556,1
120562,1
120564,0
120572,1
120573,1
120579,1
120595,1
120597,0
120600,1
120606,0
120611,1
120612,1
120614,0
120617,1
120618,1
120626,0
120627,1
120633,1
120636,1
120637,1
120640,1
120648,1
120649,0
120654,0
120657,1
120661,1
120662,1
120666,1
120669,1
120680,1
120684,0
120690,1
120695,1
120701,1
120702,1
120705,1
120719,1
120722,1
120735,1
120738,1
120740,1
120742,1
120751,0
120753,1
120782,0
120784,1
120790,0
120791,1
120793,1
120795,1
120798,1
120802,1
120805,1
120815,1
120828,1
120837,1
120844,1
120847,1
120856,0
120857,1
120858,1
120861,0
120862,1
120878,1
120879,0
120880,0
120883,1
120902,1
120903,1
120912,1
120917,1
120930,1
120932,1
120938,1
120942,1
120951,1
120953,1
120960,1
120961,1
120964,0
120987,0
120990,1
120991,1
120993,0
120994,1
120995,1
120997,0
121017,1
121042,1
121043,1
121045,1
121046,1
121047,1
121067,1
121072,1
121078,1
121079,1
121080,1
121089,1
121092,1
121094,0
121095,1
121096,1
121100,1
121101,1
121102,1
121104,1
121132,1
121135,1
121136,1
121138,1
121139,1
121148,1
121149,1
121150,1
121156,1
121163,1
121170,0
121184,1
121192,1
121206,0
121211,1
121212,1
121213,0
121224,1
121227,0
121230,1
121232,1
121233,1
121234,1
121239,1
121256,1
121263,0
121269,1
121272,1
121275,1
121276,0
121278,1
121279,1
121281,1
121282,1
121288,1
121308,1
121309,1
121316,1
121326,0
121334,1
121341,1
121353,1
121357,1
121362,1
121368,1
121376,1
121377,1
121378,1
121396,1
121397,1
121399,1
121416,1
121417,1
121422,1
121423,1
121429,0
121431,1
121438,1
121452,0
121456,1
121457,1
121463,1
121468,0
121475,0
121485,1
121496,1
121499,0
121501,0
121505,0
121512,1
121523,1
121540,1
121541,1
121549,1
121550,1
121553,1
121564,0
121575,1
121583,1
121592,1
121593,1
121598,1
121606,1
121616,1
121620,0
121622,1
121635,1
121641,1
121642,1
121660,1
121663,0
121668,1
121680,1
121681,1
121682,1
121689,1
121700,1
121707,1
121709,1
121717,1
121721,1
121728,1
121731,1
121732,1
121733,1
121734,1
121735,1
121743,1
121744,1
121745,1
121754,1
121767,0
121771,1
121777,1
121778,1
121779,1
121785,1
121786,1
121788,1
121792,1
121794,1
121800,1
121803,1
121828,1
121829,1
121832,1
121849,1
121853,1
121860,1
121861,1
121862,1
121875,0
121879,0
121880,1
121882,1
121895,1
121901,1
121905,1
121906,1
121911,1
121914,0
121915,1
121916,1
121931,1
121935,0
121944,1
121947,1
121950,1
121951,1
121961,1
121967,1
121971,1
121973,0
121974,1
121975,1
121978,1
121981,1
121982,1
121983,1
121987,1
121988,1
121997,1
121998,1
122002,0
122014,1
122019,1
122040,1
122045,0
122048,1
122051,1
122057,0
122063,1
122064,1
122071,1
122074,1
122076,1
122080,1
122081,1
122082,1
122092,1
122103,1
122104,1
122132,0
122134,0
122135,1
122148,1
122150,1
122156,1
122159,1
122160,1
122173,1
122189,1
122191,1
122193,1
122216,1
122227,1
122229,1
122237,1
122238,1
122239,1
122252,1
122267,0
122276,1
122279,1
122283,1
122284,1
122285,1
122290,1
122292,1
122294,1
122299,1
122301,0
122302,1
122309,1
122317,1
122320,0
122321,0
122341,1
122343,1
122347,0
122348,0
122350,1
122351,1
122354,1
122355,1
122365,1
122368,1
122386,1
122402,1
122404,1
122405,0
122427,0
122445,1
122448,1
122449,0
122452,1
122453,1
122461,1
122474,1
122495,1
122500,1
122503,1
122506,1
122511,1
122516,1
122540,1
122541,1
122555,1
122571,0
122580,1
122581,1
122585,1
122586,1
122602,0
122620,1
122638,1
122645,1
122661,1
122673,1
122674,0
122682,1
122683,1
122687,0
122693,1
122703,0
122704,1
122719,0
122721,1
122734,1
122739,0
122743,1
122744,1
122748,0
122750,1
122752,1
122760,1
122761,1
122767,1
122769,0
122776,0
122793,1
122796,1
122845,0
122848,1
122853,1
122856,1
122863,0
122873,1
122890,0
122892,1
122906,1
122911,0
122915,0
122920,0
122926,0
122927,1
122931,1
122932,1
122934,0
122947,0
122950,0
122952,1
122961,1
122983,1
122995,1
122996,1
123014,1
123015,1
123022,1
123029,1
123033,1
123041,1
123042,1
123050,1
123054,1
123060,1
123068,1
123090,1
123092,1
123093,1
123105,0
123107,0
123108,1
123113,1
123114,1
123115,1
123122,0
123124,1
123125,1
123126,1
123140,1
123142,1
123146,1
123154,1
123159,1
123161,1
123167,1
123186,1
123190,1
123194,1
123198,1
123199,1
123201,1
123216,1
123219,1
123230,0
123239,1
123241,0
123242,1
123245,0
123247,1
123261,1
123271,1
123272,1
123278,1
123279,1
123286,1
123288,1
123296,1
123312,1
123313,1
123314,1
123321,1
123325,0
123352,1
123357,1
123367,1
123370,1
123372,1
123373,1
123375,1
123382,0
123383,0
123384,0
123385,0
123399,1
123408,1
123409,1
123413,1
123415,1
123426,1
123435,1
123448,1
123450,1
123452,1
123453,1
123454,1
123455,1
123459,0
123460,1
123462,1
123463,1
123470,1
123475,1
123484,1
123485,1
123489,1
123490,1
123491,0
123493,1
123495,1
123498,1
123499,1
123510,0
123511,1
123515,1
123519,1
123530,1
123533,1
123540,1
123541,1
123564,1
123566,1
123583,1
123584,1
123595,1
123609,1
123611,1
123612,1
123615,1
123616,1
123618,1
123623,1
123624,1
123627,0
123641,1
123648,0
123654,1
123661,1
123664,1
123665,1
123666,1
123668,1
123677,1
123680,1
123681,1
123684,0
123685,1
123689,1
123708,0
123709,1
123714,1
123720,1
123728,1
123730,1
123738,1
123739,1
123743,0
123744,0
123745,1
123746,1
123752,1
123760,1
123764,1
123766,1
123769,1
123770,0
123771,1
123772,1
123775,1
123780,1
123781,1
123782,1
123786,1
123787,1
123788,1
123792,1
123796,1
123797,1
123798,1
123808,1
123810,1
123812,1
123813,1
123820,1
123821,1
123827,1
123828,1
123829,1
123830,0
123832,1
123845,1
123850,1
123852,1
123859,1
123862,0
123867,1
123870,1
123876,1
123879,1
123886,1
123891,1
123902,1
123905,1
123914,0
123921,1
123927,1
123935,0
123937,0
123946,1
123947,1
123956,1
123957,1
123968,1
123980,1
123993,1
123998,1
124006,1
124015,1
124017,1
124020,1
124022,1
124023,1
124031,1
124035,1
124045,1
124046,1
124047,1
124051,0
124052,0
124054,1
124059,1
124065,1
124073,1
124077,1
124090,1
124095,0
124096,0
124098,1
124110,1
124118,0
124119,1
124120,1
124121,1
124127,1
124142,0
124143,0
124149,1
124151,1
124157,1
124158,1
124176,1
124180,1
124186,1
124196,1
124206,1
124207,1
124218,1
124219,1
124224,1
124248,1
124253,0
124254,0
124257,1
124270,1
124271,1
124274,1
124275,1
124276,0
124277,0
124290,0
124291,1
124292,1
124294,1
124300,1
124301,1
124309,1
124311,1
124313,1
124317,1
124318,1
124319,0
124333,1
124345,1
124360,1
124361,1
124362,1
124368,0
124369,0
124372,1
124373,1
124374,0
124377,1
124392,1
124393,1
124408,1
124414,1
124420,1
124421,1
124431,1
124436,0
124439,1
124440,1
124445,1
124448,1
124465,1
124467,1
124468,1
124472,1
124473,1
124477,1
124488,1
124497,0
124501,1
124504,1
124513,1
124521,1
124527,1
124531,1
124532,1
124536,1
124540,1
124553,1
124562,1
124563,1
124565,1
124569,1
124573,0
124574,1
124575,1
124579,1
124580,1
124590,1
124603,1
124604,0
124605,0
124613,1
124616,0
124617,1
124618,1
124628,0
124631,1
124634,1
124643,1
124648,1
124649,1
124657,1
124659,0
124660,1
124661,1
124672,0
124678,1
124690,1
124692,0
124693,0
124700,1
124701,1
124714,1
124725,1
124728,1
124738,1
124743,1
124751,1
124770,1
124777,1
124781,1
124795,1
124798,1
124801,1
124805,0
124807,1
124811,1
124816,1
124817,1
124818,1
124827,0
124828,1
124830,1
124831,1
124838,1
124841,0
124857,1
124858,1
124861,1
124883,1
124884,1
124885,1
124891,1
124896,1
124897,1
124918,1
124922,1
124932,1
124941,1
124949,1
124954,1
124963,1
124965,0
124983,0
124990,1
124999,1
125004,1
125005,1
125008,1
125009,1
125013,0
125021,1
125023,1
125034,1
125037,1
125038,1
125045,1
125050,0
125055,1
125058,1
125062,1
125065,1
125073,0
125075,1
125081,1
125082,1
125084,0
125092,1
125103,1
125105,1
125106,0
125109,1
125116,1
125118,1
125120,1
125123,1
125124,1
125126,1
125128,1
125136,1
125146,1
125152,1
125164,0
125176,1
125179,1
125180,1
125190,1
125196,1
125202,1
125203,0
125206,1
125230,1
125240,1
125242,1
125243,1
125244,1
125249,1
125251,0
125262,1
125265,1
125266,1
125267,1
125268,0
125269,0
125270,1
125279,1
125284,1
125285,1
125301,0
125306,1
125308,0
125309,1
125312,1
125323,1
125324,1
125325,1
125326,1
125327,1
125330,0
125335,1
125341,1
125355,1
125357,1
125364,1
125366,1
125371,1
125372,1
125378,1
125385,0
125387,1
125390,1
125404,1
125407,0
125409,1
125418,1
125419,1
125420,1
125443,1
125444,1
125454,1
125462,1
125474,1
125476,1
125479,1
125485,1
125486,1
125488,0
125490,0
125491,0
125492,1
125508,1
125509,1
125512,1
125516,1
125521,1
125525,1
125532,1
125538,1
125539,1
125550,1
125559,1
125567,1
125582,1
125584,1
125585,0
125586,0
125587,1
125596,0
125600,1
125603,1
125604,1
125608,1
125609,1
125610,1
125611,1
125612,1
125622,1
125625,1
125628,1
125636,1
125645,1
125646,1
125647,0
125650,0
125651,1
125658,1
125661,1
125662,0
125663,1
125675,1
125680,1
125681,1
125687,1
125693,1
125708,1
125709,1
125746,0
125760,0
125775,1
125776,1
125785,1
125790,1
125797,1
125799,1
125814,1
125818,1
125822,1
125825,0
125826,1
125830,1
125835,1
125837,0
125839,1
125852,1
125854,1
125857,1
125860,1
125861,1
125864,1
125872,1
125883,1
125889,1
125902,1
125904,1
125915,1
125916,1
125920,0
125923,1
125924,1
125928,1
125929,1
125946,1
125952,1
125956,1
125961,1
125964,1
125968,1
125970,0
125973,1
125975,1
125979,1
125981,1
125982,1
125983,1
125984,1
125987,1
125991,1
126008,1
126009,1
126010,1
126018,1
126021,1
126022,1
126024,1
126025,0
126026,1
126027,1
126034,1
126037,1
126040,0
126041,1
126042,1
126045,1
126050,1
126058,1
126062,1
126067,1
126074,0
126077,1
126078,1
126085,0
126090,1
126091,1
126101,1
126102,1
126105,1
126106,1
126114,1
126116,1
126121,0
126122,0
126124,1
126129,1
126137,1
126146,1
126148,1
126152,1
126154,1
126164,1
126170,0
126172,1
126180,1
126184,0
126195,1
126196,0
126206,1
126209,0
126224,1
126227,1
126228,1
126230,1
126233,1
126234,1
126236,1
126237,1
126242,1
126251,1
126253,1
126255,0
126257,1
126258,1
126269,1
126275,1
126276,1
126277,1
126280,1
126301,1
126306,1
126312,1
126318,1
126320,0
126321,0
126327,1
126331,1
126332,1
126335,1
126341,1
126345,1
126349,0
126351,1
126353,1
126366,1
126370,1
126371,1
126374,1
126375,1
126379,0
126380,1
126384,0
126385,0
126390,1
126393,1
126400,1
126401,0
126406,1
126410,1
126414,1
126416,0
126423,1
126429,0
126431,1
126439,1
126441,1
126442,1
126443,1
126445,1
126447,0
126448,0
126457,1
126458,1
126461,1
126465,1
126468,1
126469,1
126470,1
126471,1
126474,1
126475,1
126479,1
126480,1
126486,0
126487,0
126489,1
126490,1
126493,1
126501,1
126511,1
126512,1
126514,1
126515,1
126516,1
126528,1
126531,1
126536,1
126539,1
126540,1
126544,1
126545,1
126546,1
126549,1
126554,1
126558,1
126561,1
126562,1
126565,1
126566,0
126572,1
126573,1
126575,1
126588,1
126593,1
126594,1
126597,1
126599,1
126600,1
126601,1
126604,0
126606,1
126610,1
126611,1
